"","s34_22","s26_20","s26_21","s26_7","s30_28","s30_5","s30_7","s26_5","s30_21","s34_18","s34_7","s30_18","s34_11","s34_23","s26_24","s30_11","s30_8","s34_26","s26_15","s30_3","s30_22","s34_1","document","s30_25","s34_3","s30_24","s26_6","s26_19","s34_6","s30_20","s30_27","s30_16","s34_27","s30_19","s34_16","s26_18","s34_12","s26_23","s26_26","s34_15","s30_12","s34_28","s26_11","s30_14","s34_25","s26_1","s34_8","s30_1","s34_2","s34_32","s34_33","s34_34","s30_23","s26_12","s26_27","s30_30","s26_13","s34_19","s30_13","s30_2","s26_14","s34_24","s30_6","s34_21","s26_10","s26_16","s34_14","s30_10","s26_25","s26_3","s30_29","s34_10","s26_4","s34_4","s30_4","s34_13","s26_17","s30_17","s34_30","s26_8","s34_17","s34_29","s34_31","s26_22","s30_15","s34_20","s26_2","s30_26","s34_5","s34_9","s26_9","s30_9"
"s34_7",0.46364665761185,0.456629108154556,0.399526289694847,0.498209176103151,0.461769841614141,0.486585457730296,0.480542612178201,0.280297224084006,0.505014107162475,0.671057247121963,1,-0.165104384127753,-0.12774733942516,-0.0780251833017422,-0.0651861242147019,-0.0658757896796194,-0.0512225906616089,-0.0636043951615877,-0.000584979282073525,-0.128578713412527,0.0224709159563207,-0.0974788932848494,0.0227194463672878,-0.155189496282895,-0.0386754909360503,-0.0370780050545087,-0.0936278891102888,-0.0862887720407598,-0.110067959887531,-0.049248707982419,-0.115688181984245,-0.139955172592987,-0.182168488579246,-0.0996671348465174,-0.0592831667676045,-0.0455152930090678,-0.115293517274836,0.0672068127783154,0.203639400111423,0.0673662188701318,0.142452763818419,0.126747890471136,-0.164496557606292,-0.151017556021965,-0.117918107522813,-0.124811263703266,0.00293402192858297,-0.0745832187679996,-0.111831118953552,-0.095496790531658,-0.20261707831412,-0.229002801162145,-0.0565840633899838,-0.115757508395189,-0.118983769012318,-0.193740126895372,-0.148371685248794,-0.0788543419755469,-0.0902929635274302,-0.0303389659153315,-0.0750862403221302,-0.0925888271993702,-0.126348904528898,-0.157816364386655,-0.236348335949684,-0.214545246583561,-0.290626746557829,-0.109016964519634,-0.0979602686296903,-0.25628953640485,-0.26934404893903,-0.268615601961825,-0.272721475144065,-0.360010929045709,-0.177331409385212,-0.220136453917754,0.214463187874264,-0.0718104270625815,-0.0666131885934307,-0.0366573830236783,-0.115945160140581,-0.105185574530831,0.0747891118839,0.0821014488756031,0.0301485356927937,0.067233407431874,-0.0449406052642001,-0.0907697748772954,0.176543630873107,0.159941391316555,0.544779839669504,0.472279147277994
"s30_18",-0.281726275117826,-0.22419874469075,-0.261302805624082,-0.268875319608302,-0.271699040490092,-0.253966313581535,-0.32845380127995,-0.019008323502421,0.0316635348779304,-0.103293042267116,-0.165104384127753,1,0.434309104797812,0.460254756576535,0.433884476883407,0.503773254289757,0.268718807889169,0.38929887879277,0.394458003802884,0.404540842214425,-0.0401975897016072,0.145819514698205,0.0678745043440551,0.0645125869939998,0.272937714329639,0.127673822453699,0.109629600993247,-0.0588633621111881,0.0257402596473825,-0.0590640007463738,0.0555446834015657,0.12920276221869,-0.0333258148377422,0.250796280823817,0.121287011246748,0.338335999397436,0.31941859554757,0.110884032276821,0.214911663753873,0.0951418804236348,0.115497352389319,0.119980053973077,0.091800980263591,0.00638553961744432,-0.0572601622067455,0.0282631292847142,0.00734559641905305,-0.0425585929539888,0.204591288199562,0.149651947858286,0.0448151965283542,0.146919792128724,-0.0155641482399442,0.00106213907131145,0.146467482821097,0.186802019304037,0.243605563990417,0.0268147945667924,0.131238654130545,0.0877069338794863,-0.247639558754602,-0.263921477981945,-0.251583103686387,-0.259150167211029,-0.0720410451132449,-0.153783063703822,-0.114316349196865,-0.177087376549805,-0.242264045415978,-0.138066611651036,-0.189244693065882,-0.138359605111066,-0.0954740724574849,-0.128717645782257,-0.0177272962433715,0.0246334473312968,-0.168507661850204,-0.246487828623009,-0.2534038849314,-0.0781971190681934,-0.125800891585886,-0.155417749861543,-0.209836651461549,-0.172204332467819,-0.13473063617739,-0.0989920527428531,-0.164096601025475,-0.156266222330441,-0.0377456145097118,-0.244076481556784,-0.239662241040636,-0.283741884444574
"s34_11",-0.214019398309484,-0.126521063521082,-0.183532688002812,-0.161333987539191,-0.150547746111675,-0.0759705264763975,-0.15554350805456,0.0197946029271845,0.068079626780161,-0.0196118538542498,-0.12774733942516,0.434309104797812,1,0.519595843624893,0.477698759991088,0.622900988335837,0.187760622563175,0.309976881479864,0.359625935687788,0.271652931932965,-0.0468506616365737,0.111868002817239,0.0942885686674925,0.0359011195996982,0.215605242193374,0.0860720155725689,0.0471818584307492,-0.102316718798684,-0.0796641813576401,-0.101199088192297,-0.0446184592629273,0.00719654663912433,-0.118847858438965,0.186279056094567,0.140219237287956,0.245656526095996,0.256763026798311,0.0388338539831337,0.144921964806779,0.0428503818531577,0.0756390486146575,0.00725218569840032,0.124927462840449,-0.0103399253224506,-0.0470685116873688,-0.0347882294544482,-0.0507219199545899,-0.00729660726977757,0.125141638342449,-0.0635500762788703,-0.0972668254274237,0.00480379550317216,-0.0366398714416993,-0.009079171234728,0.0457606702919018,0.0311322224367119,0.0172328427381794,0.00710858314881499,0.116786110255686,0.0161501070517042,-0.187721975721571,-0.217954149968193,-0.207328344457959,-0.262072592470046,-0.0871166898423267,-0.126449639446554,-0.106200310357507,-0.113573319156665,-0.186093710946769,-0.114844418803454,-0.193562953519418,-0.199704342372702,-0.130210898796971,-0.153178720798086,-0.076077111348416,0.028277464308756,-0.115324195212813,-0.15708037495671,-0.231050649689041,-0.0727672310354493,-0.106656533314117,-0.176599477923896,-0.169233058233907,-0.141898192165705,-0.116351043384293,-0.165271976071853,-0.101213799269707,-0.082389518873681,0.0528656999307146,-0.231308628490764,-0.150728145957076,-0.223523336876412
"s34_23",-0.181514696356748,-0.0950195970068533,-0.165986857795069,-0.139812125392825,-0.151779932341467,-0.0760360383265398,-0.149191238483474,-0.0378900238899535,0.116964632014856,0.0520620149502323,-0.0780251833017422,0.460254756576535,0.519595843624893,1,0.604280341454955,0.586188810286578,0.158830117172492,0.387252003318555,0.382996549133949,0.31376007709199,-0.0308540450368604,0.14778309529099,0.00190044608246122,0.0128448419310234,0.239751422673567,0.0620469683997779,0.0741623866871315,-0.0726238793687427,-0.0557007457615602,-0.104511159500443,-0.0502985624254537,0.0168144430639449,-0.109842012884065,0.164886090365562,0.0942777871262846,0.43138742543692,0.287269861105432,0.0745281039924292,0.192278868216952,0.0675251862976739,0.0713245275399314,0.0174663329179099,-0.00260795434245583,-0.0855192808081589,-0.172514951178873,-0.109003203831821,-0.13152243377574,-0.0514212979475102,0.0417971209010924,-0.0734777849109512,-0.106513495176598,-0.163568208507966,-0.0244352259870262,-0.0715790649742292,0.0156812957428344,0.00643011219673067,-0.0300265599056135,-0.112159627467697,0.228029481772201,-0.0412056831932651,-0.21157068632412,-0.233859905608842,-0.206982795643824,-0.261812629344584,-0.145604137268427,-0.175842459625045,-0.169183495912468,-0.0540327378026717,-0.25730108435995,-0.133208636827895,-0.208819620709603,-0.241013611649371,-0.174260449952054,-0.255732536566239,-0.108792965866309,-0.074310381182858,-0.0799738612816573,-0.139591463262271,-0.224387795807951,-0.145634970427873,-0.118752953937243,-0.190183613015796,-0.228105135110696,-0.152697860551488,-0.134859743725003,-0.186839865653975,-0.106059702400563,-0.104538545854112,-0.0423700455431377,-0.304779299885384,-0.154620417147895,-0.196954597095146
"s26_24",-0.273073610878858,-0.162573878372581,-0.304346953581044,-0.261740682023672,-0.168603802880309,-0.106063456325555,-0.210329234663218,0.113423771602109,0.276255189499058,0.0562308106653048,-0.0651861242147019,0.433884476883407,0.477698759991088,0.604280341454955,1,0.635977659467961,0.222576561076231,0.387319058703444,0.320551008969927,0.24837594027955,-0.0597001474840331,0.188165476315951,0.0413595856130794,0.0310724334693784,0.185038178674279,0.267907314676158,0.338748653792741,0.123004452019212,0.164660010863054,0.131946141960301,0.220987716146404,0.192002524008266,0.0928295780027507,0.308754610254939,0.25811534355469,0.558980453808735,0.484376348143509,0.23179862721637,0.432362508389523,0.145577606107797,0.314659069287806,0.258432094015782,0.0325461116007525,-0.0539310028879022,-0.0529671712095953,-0.127029133113622,-0.113668659154941,-0.0643129860095908,0.120190686460191,-0.000912593733801932,0.0399968889453021,0.211846935621068,0.0071941662233429,0.0817439919665894,0.206453263456032,0.119143972746962,0.0936199300522848,-0.0287666161869387,0.051233230468319,-0.00635222850062938,-0.322782377086801,-0.273197984990349,-0.305828998987776,-0.34037863284484,-0.210954275855007,-0.332808833614883,-0.236324858343598,-0.209788174997583,-0.42222390270317,-0.291326869972259,-0.331292582114048,-0.249230668783643,-0.20375535512341,-0.235872103013886,-0.116285225165879,-0.0939835690521069,-0.238691617231816,-0.265807082482233,-0.322944035377184,-0.249354155905041,-0.220333200442822,-0.220932967854617,-0.254854664757283,-0.278856490547942,-0.173170372471978,0.0737514651850489,-0.0646038823840592,-0.0773750890285673,-0.032307592638096,-0.187902799531297,-0.215175414735611,-0.203630116428214
"s30_11",-0.174253076454478,-0.0331426250037231,-0.137208792773726,-0.104003594830718,-0.0976791532844974,-0.0557470971758194,-0.140681983392125,0.0893791475842452,0.260665289099602,0.0594175639425396,-0.0658757896796194,0.503773254289757,0.622900988335837,0.586188810286578,0.635977659467961,1,0.177989949359428,0.345738148877599,0.328544194378291,0.263462511860575,-0.0328922829246963,0.134173276088866,0.0375881081370322,-0.0531950164443961,0.14692919535172,0.233938510995515,0.145598010201572,-0.00966997835817589,0.0268517891814477,-0.0240290963633862,0.0339369466239711,0.0678310483825434,-0.0503810926875808,0.281554115358919,0.191712548492925,0.36994645165111,0.403254993045899,0.0928324941945107,0.188993227175449,0.164557614173344,0.287974959435304,0.149662986546236,0.0616284765325863,-0.085879286984534,-0.0817385733704223,-0.117227208025515,0.00023231850060907,-0.114777973325943,0.104011934676341,-0.0579074403845385,-0.0709597853244066,-0.00220636551962952,-0.120887241528341,-0.0090927584564382,0.0255497069985822,-0.00726460966058593,-0.00781646422540403,-0.0707459594591972,0.0612089940458779,-0.0780685749575175,-0.232288861169726,-0.243596011678831,-0.277653879062918,-0.293441362029857,-0.192029816083003,-0.237889585673255,-0.205041720649651,-0.271959714552213,-0.244060183383317,-0.223712559797036,-0.355991887178947,-0.235405185024397,-0.176191816719153,-0.217744802340362,-0.180990389453663,-0.0766243182490026,-0.123194756711159,-0.260548185474505,-0.266350827689504,-0.157307391362869,-0.173370014654787,-0.196937727126553,-0.201010402791414,-0.151157350470156,-0.168121204112685,-0.0732053245185793,-0.0435332389757284,-0.0876549197524055,0.00460959616208942,-0.222459921054334,-0.144808234793465,-0.259216984840126
"s30_8",-0.233081540875085,-0.132460728313162,-0.179501758393418,-0.185390525038389,-0.169049397370374,-0.17000232749016,-0.260004870540116,-0.0397616961023941,0.117785849905743,-0.0576869074671888,-0.0512225906616089,0.268718807889169,0.187760622563175,0.158830117172492,0.222576561076231,0.177989949359428,1,0.334600661279582,0.307776401116136,0.307395795726511,-0.0150811612631165,0.200839038332366,0.0903187590271722,0.194223949075396,0.222147691869965,0.0656572456297424,0.102202047390845,0.0413825111847095,0.176143941297715,0.107101979437222,0.152070733551858,0.127219415810498,0.0587979601791409,0.248959087213488,0.136906080242561,0.205304875443454,0.242314784070284,0.145516015578546,0.184588602426648,0.266893987367909,0.175535504607087,0.209946740912153,0.0329432781092001,0.00994327594465867,0.00431482338705153,0.0077018579599468,0.0311972674841565,0.00274237965987768,0.117405054248913,0.0642172635339655,0.0326466839674642,0.221354774433099,0.0695407441547062,0.07442386426488,0.116814316361834,0.190749005434339,0.100041889960295,0.0734112944009859,-0.0257366926083412,0.0578912452966644,-0.237613261828704,-0.247226799395314,-0.247867377679411,-0.255810388025865,-0.0336732103754853,-0.150107777041945,-0.145710584074443,-0.0498140967526845,-0.154650142894068,-0.102801742582951,-0.219508537227081,-0.144822140687831,-0.0850928645643187,-0.129356771497021,-0.0291572567428,-0.0488440670288161,-0.086695350315958,-0.212155059201556,-0.233735693264956,-0.0728534517296983,-0.130246036827977,-0.135200233267419,-0.199294363818986,-0.123572881233138,-0.127313993872187,0.0296822168510269,-0.0888847731484558,-0.08378684775137,-0.0279252424689913,-0.186439025429265,-0.174249814571805,-0.186579809374141
"s34_26",-0.290527351132624,-0.130386493725045,-0.239438356221169,-0.186990104262013,-0.228274119052113,-0.133983681755857,-0.229596078816004,-0.00846256486953471,0.0998132608324865,-0.0736716389746275,-0.0636043951615877,0.38929887879277,0.309976881479864,0.387252003318555,0.387319058703444,0.345738148877599,0.334600661279582,1,0.679011173154401,0.714410327750315,-0.0771124864072568,0.116759644543778,0.110053959880316,0.144788902491037,0.372182668099887,0.224519363788724,0.224141636228171,0.102121367655097,0.305626659455797,0.0676424405476371,0.162305135168296,0.123551937292448,0.0638525166136142,0.181984280331491,0.160330284887776,0.252576919678137,0.42441391692149,0.0100480812390955,0.151683273733681,0.220126560220502,0.12502713257372,0.328688757803513,-0.0586221864621409,-0.0812295619616616,-0.128367856286895,-0.149704230734221,-0.132045671572247,-0.061807698210304,0.0312778725125645,-0.0614751498707198,-0.0938738487391702,0.0259185200911929,-0.0221353739269806,-0.0722613202654114,-0.0613106894637173,0.0309322905405842,-0.0587487876199609,-0.067620156958273,-0.000450682118229457,0.0617274366562316,-0.255592632027428,-0.270677208724313,-0.224662756654397,-0.323482438222116,-0.212352969052757,-0.248882049894944,-0.264390938802846,-0.123023366465513,-0.353869181240138,-0.258129308749039,-0.258094550550216,-0.26801331500763,-0.211289817147833,-0.280987225328716,-0.092147011056996,-0.168319201341548,-0.151713624045985,-0.211016799747763,-0.329883631418688,-0.20615294665923,-0.24082913875144,-0.253850369376948,-0.335999943627739,-0.216505978474184,-0.179365276912295,0.0387288015106777,-0.0453179488215789,-0.055653508747719,-0.0836105586270726,-0.316041344959437,-0.180228127499201,-0.205504004925939
"s26_15",-0.125513885899776,-0.0770977918022374,-0.145833345044443,-0.0653016969284387,-0.145553669473149,0.0143519764361387,-0.0672195718505022,-0.111586671380927,0.154007637454294,-0.0182424110608867,-0.000584979282073525,0.394458003802884,0.359625935687788,0.382996549133949,0.320551008969927,0.328544194378291,0.307776401116136,0.679011173154401,1,0.723732621802445,-0.00682644360373052,0.0878224189608988,0.114230929772669,0.280148697739325,0.567065283203729,-0.0670077935801218,-0.164813052274906,-0.259434144240115,-0.0731576265628819,-0.199422235744513,-0.145742377199628,-0.127655122475696,-0.193103888030203,0.0944650943907347,0.0668012852693241,0.174506759775827,0.166252986113291,-0.025570928425824,0.0548582783794839,-0.0187884510386707,-0.0436601668448591,0.0176017471445213,-0.0725037506369671,-0.122819143481922,-0.12036769589693,-0.176138548620615,-0.112701419271955,-0.0357100334882854,-0.0098976556387933,-0.0971393088645632,-0.0991172589726336,-0.0819168481081291,-0.0277557883555033,-0.233060974785307,-0.223388422371133,-0.0641532562443465,-0.164423508321911,-0.107563610385824,-0.00156621198763777,-0.099387573585803,-0.22697688057629,-0.183960389000538,-0.181538719410558,-0.24174433274735,-0.232086993381806,-0.207627289782755,-0.167490181241041,-0.020118549724483,-0.328707385985399,-0.244994496040857,-0.226925535160783,-0.189609618038813,-0.250707739340516,-0.203923030198067,-0.0990346575889407,-0.097595337789558,-0.014806210380708,-0.11713979534125,-0.173101487221407,-0.165728454431433,-0.0974932324273727,-0.175153393839232,-0.167721776266265,-0.18095285580019,-0.126422107084959,-0.112340043799962,-0.215305179682777,-0.0892916074211754,0.0203975674699697,-0.151943926531729,-0.0408600571094075,-0.108524381624482
"s30_3",-0.206312780898694,-0.189783367677858,-0.224870905178148,-0.169613149195097,-0.296653548584872,-0.153029753858158,-0.199574785149382,-0.109729381561541,0.0127894008788822,-0.153797235353168,-0.128578713412527,0.404540842214425,0.271652931932965,0.31376007709199,0.24837594027955,0.263462511860575,0.307395795726511,0.714410327750315,0.723732621802445,1,-0.0294342594805215,0.0599793807471315,0.0935775948507009,0.250419163959422,0.348260318472163,-0.0536688503379692,-0.123539191067104,-0.201636853755827,-0.0502828665354107,-0.211501864398335,-0.155940186035681,-0.12384190639743,-0.129008079614697,0.0702813075356561,0.0406460128166699,0.096637934611913,0.160627205080841,-0.0516460296251748,-0.0315907204249852,-0.0467664669006114,-0.14622483800473,-0.00511177632991447,0.0289525519192295,-0.0974882117700578,-0.0467707257367414,-0.10362645502014,-0.0821581332261807,0.0235099558146011,0.0159483770531693,-0.086879680760694,-0.0470151166670038,-0.0470090836795552,-0.00363824781036557,-0.124503749431419,-0.147365647488107,-0.0188403197327714,-0.0846219167964837,-0.0874443634574694,0.00269917023343353,-0.131763691507415,-0.123793211348179,-0.0958031079545889,-0.0937038424987336,-0.157876393459524,-0.0504331722254445,-0.11351982116247,-0.072295127034822,0.057993077085273,-0.188894958032644,-0.0782006344702189,-0.128820170734395,-0.110178680931733,-0.110501788891965,-0.058517864305675,-0.0285156973405052,-0.0356188316853856,-0.106760344289795,-0.117353471691231,-0.144566559760239,-0.104001832012923,-0.0743318451615941,-0.149682224565939,-0.190410839974121,-0.162468206952125,-0.165939734184749,-0.113481564454448,-0.0819706313195041,-0.00997920518207764,-0.00184929517391059,-0.124378403722154,-0.0969659895847267,-0.159367768868209
"s30_22",0.16858995724541,0.0679447818592495,0.155921937035785,0.0820298766238338,0.132597357968111,0.000202150554517848,0.075786392543898,-0.101779715482345,0.0772828030550216,0.0757703796637166,0.0224709159563207,-0.0401975897016072,-0.0468506616365737,-0.0308540450368604,-0.0597001474840331,-0.0328922829246963,-0.0150811612631165,-0.0771124864072568,-0.00682644360373052,-0.0294342594805215,1,0.387573036704183,-0.0266269817800225,-0.0152893551073488,-0.0110450115675895,-0.197901072135182,-0.0874663818815909,-0.0931019855196129,-0.118775375417093,-0.116079957208312,-0.153703943881126,-0.0658722981178578,-0.0627812796840356,-0.0263618117353317,-0.00230376580597771,0.00407661851735311,-0.0389473379449257,0.140443036529007,0.0176912461693938,-0.0464807277590018,-0.0895158401263898,-0.0799432377620561,-0.0489902982384411,-0.073776645618965,-0.0509242259246032,-0.0109121060955012,-0.0126501627771398,-0.0448746076142966,0.00286299370840744,0.0107905280513752,0.151772375071601,-0.038066348601654,-0.0238415277421843,-0.00719060482701739,-0.0122342447977845,0.0242035729984079,0.012184854983163,-0.0113091449997505,-0.0813545725288483,-0.0410131973656275,-0.142913797269285,-0.133863047055135,-0.142045450456973,-0.101480399237338,-0.0751909116120042,-0.0531989194806325,-0.0288267981614694,0.00435610620818379,-0.0132922050451678,-0.0620595513718889,-0.102445907902845,-0.0699708116802547,0.147419899517402,-0.0993887998979942,-0.107566476291044,-0.0480694880786795,0.204744299814471,0.0456905800047804,0.0896898808787051,0.00915836334926772,0.0248302833373984,0.0287860873663848,0.110038937656702,0.232529885914679,0.147771187972819,-0.0628298470931231,-0.0182033637843687,-0.0104184311934227,-0.0603220923058382,-0.134699120679785,-0.0841848983924789,-0.0461394954005029
"s34_1",-0.198170572285746,-0.109842015553633,-0.163302021916183,-0.172965021246251,-0.121480528211011,-0.112417600642739,-0.17163946704002,-0.0223216702782209,0.0666362195221523,-0.0329932791120001,-0.0974788932848494,0.145819514698205,0.111868002817239,0.14778309529099,0.188165476315951,0.134173276088866,0.200839038332366,0.116759644543778,0.0878224189608988,0.0599793807471315,0.387573036704183,1,0.0463876207431338,0.0210232171978819,0.0819300878452681,0.0521350363851166,0.147816050809432,0.053332726248101,0.0771111360314669,0.0537314001764059,0.0927013010925127,0.174810073205516,0.149080185950356,0.440056096634139,0.202025361012438,0.345884862455702,0.324472614442656,0.171181745711588,0.162770304880879,0.109242473017169,0.145147877184409,0.124598123577107,0.0221933064746607,-0.016791696416807,-0.0792958078154098,0.00210912398035383,-0.0522346275601997,-0.0395263190393632,0.169713820609774,0.0147041689781134,0.0262867282356743,0.147245240952262,0.00330640097042953,0.0648011428087693,0.132775189417558,0.128286164285638,0.0947380274565147,0.0408263864649034,0.0385730101714486,0.0263274819064505,-0.172379324078249,-0.234463885206229,-0.178400126147299,-0.214571274662069,-0.0373115353384395,-0.126552460702315,-0.0946498757555566,-0.113037837611274,-0.174133095296908,-0.0944140547696748,-0.15107679698978,-0.165143431913773,0.15496365917603,-0.147502892532862,-0.0263915471379932,-0.0348148984237305,-0.113572055099907,-0.142848856416615,-0.216004293265257,-0.0762439781996555,-0.157441303052332,-0.141973606558159,-0.175879533680939,-0.103685608094632,-0.0741640043532815,-0.0696934182039167,-0.06985754051942,-0.0905504779796787,-0.0310175905479092,-0.277133224257578,-0.179089764041001,-0.157347049306431
"document",-0.0178467520135538,-0.000885450845381441,-0.0555210395285142,0.00843792723909347,0.0157183756524486,0.0349430437829133,0.0168617941041559,0.148027888891379,0.0190376278382718,0.016704352174185,0.0227194463672878,0.0678745043440551,0.0942885686674925,0.00190044608246122,0.0413595856130794,0.0375881081370322,0.0903187590271722,0.110053959880316,0.114230929772669,0.0935775948507009,-0.0266269817800225,0.0463876207431338,1,0.101556032873851,0.132315485318844,0.107005841952312,0.0443207514226309,-0.0222066608100651,0.0198272876003254,-0.0159636827960822,0.0168843365190906,-0.0465152548413837,-0.0823336405731233,0.0546590465972901,-0.0155468363690756,0.00559397779810526,0.0428836930436532,0.000964748000355284,-0.00142743831229761,0.00620165769642146,0.039900155615382,0.0779024350114087,0.121519888421523,0.00178074401409044,-0.0121012396416179,-0.00293354059425428,-0.013180461575178,-0.0127929326018086,0.0587193084632712,0.0453758885475151,-0.0429310947432537,0.105655773856478,0.031188147226609,-0.0337279604830619,-0.0801557436354865,-0.0852973848024087,-0.0182564749858335,-0.0162522478659911,-0.0490422533803181,-0.0296661272139472,0.00909618320548483,-0.00752609125520014,-0.00841100286348737,-0.0390458137914276,-0.0683536682464163,-0.11293349286198,-0.0631777219546925,-0.0643672532393933,-0.107888930935132,-0.0808025298236382,-0.111099553788109,-0.0518112787684781,-0.0352247236538346,-0.0155927097419981,-0.0107939230867288,-0.0298771857983774,-0.0555562860096467,-0.0916947694420085,-0.127665700613719,-0.0109138351261938,-0.00691868889666082,-0.12461382782967,-0.0699156148880743,-0.0529209669074924,-0.0410370654822055,-0.0325101785042136,-0.0256648774568091,-0.00761929461588039,0.0521942042620011,-0.042017803780896,0.0431140778505276,0.0205813497891002
"s30_25",-0.255535003723364,-0.239343079176786,-0.251176110949704,-0.26454687229769,-0.334422360590267,-0.274489848709541,-0.325499093507848,-0.13088446641113,-0.144748746378863,-0.266097817129002,-0.155189496282895,0.0645125869939998,0.0359011195996982,0.0128448419310234,0.0310724334693784,-0.0531950164443961,0.194223949075396,0.144788902491037,0.280148697739325,0.250419163959422,-0.0152893551073488,0.0210232171978819,0.101556032873851,1,0.597785132193065,-0.00673209177383708,-0.0272785086054957,-0.0381943302348435,0.0115754196341025,-0.00115054705148615,0.0263895211414286,0.00782297421275317,-0.0557993523895366,0.0154735982148273,-0.041387545618598,-0.00174474763278805,-0.0203187890444527,0.00332593569610513,0.0479075030353069,-0.0363713479248232,-0.151601730115567,-0.014573555233552,0.0942583327163765,0.112292074568474,0.269456232539278,0.0559961703374884,0.0150161062708633,0.0709137953813651,0.0952101977835284,0.0412094239749648,0.050890812244649,0.212409330000311,0.156415930820758,0.25560954714582,0.102198658578524,0.241310533719137,0.0931192924538533,0.173027361627048,-0.00964982209180921,-0.00810888974433512,-0.133851496117802,-0.0954192921375622,-0.110538397092174,-0.147359534754587,0.0608421429893288,-0.0498562723249448,-0.0346057489280674,0.174610303151233,-0.0369512202898586,0.136618221781004,-0.0164595087297405,0.0260147078638466,0.0964487895408955,0.226899658630658,0.289450436321429,0.108681914483147,-0.121940611142683,-0.135815369724256,-0.139978575234064,-0.033583367147103,0.0327170756161728,-0.0791905715065255,-0.10686779669532,-0.087679424180113,-0.105805741698925,0.042010090514368,0.00633741492539129,0.178815996825117,-0.00650527932487283,-0.0677414253807389,-0.19173891293154,-0.210689521273007
"s34_3",-0.213230477068476,-0.124530841513969,-0.181766764433783,-0.152752949137763,-0.193963179125292,-0.122461235612893,-0.188503891348586,-0.0830427017600295,0.000116512102166615,-0.10271488920977,-0.0386754909360503,0.272937714329639,0.215605242193374,0.239751422673567,0.185038178674279,0.14692919535172,0.222147691869965,0.372182668099887,0.567065283203729,0.348260318472163,-0.0110450115675895,0.0819300878452681,0.132315485318844,0.597785132193065,1,-0.00234913602670412,-0.0368607867850334,-0.117300972309065,-0.0278777628390686,-0.0739220463114978,-0.0206705270815344,-0.0161395520801163,-0.131238762576165,0.0868514284294637,-0.0156577466364243,0.123072033943851,0.0757747139696052,0.0333151041054538,0.124401006150944,0.0224705049029838,-0.013114812385274,0.0616909461491487,0.0096098318354745,-0.0219524942578288,-0.0950222193884706,-0.00488082833667291,-0.0673394586992207,0.020949019222657,0.0688467738512037,0.0402171136904255,-0.0104616080232011,0.0938210137169424,0.0678712358834618,-0.0153517974725658,0.0106245635662242,0.114824805981061,-0.000577415272880212,0.0573240020792984,0.0660132268927676,0.03546275670516,-0.201360044654953,-0.202858166452932,-0.176255149703032,-0.237489137520346,-0.076188444913596,-0.120266589972064,-0.0885351496379172,0.0219630507230817,-0.209339597860909,-0.120491509722958,-0.122402811419977,-0.138025701391632,-0.132954666221454,-0.132728743185574,0.0215294299041639,0.00753339586382256,-0.0572622470703596,-0.116201766562314,-0.183106504662298,-0.0699248704775065,0.0131663141459066,-0.156305870080296,-0.20235311191086,-0.134039856690262,-0.100332009344505,-0.0762821573466155,-0.148012744031584,-0.0446810120881175,-0.0377918220757414,-0.214463764804433,-0.120439343417913,-0.158939937087701
"s30_24",-0.288689921440792,-0.114903797454976,-0.277337918679625,-0.230203980419733,-0.160128737849744,-0.140187571270561,-0.265596870493895,0.335846888755931,0.212399534159484,-0.0468551626557402,-0.0370780050545087,0.127673822453699,0.0860720155725689,0.0620469683997779,0.267907314676158,0.233938510995515,0.0656572456297424,0.224519363788724,-0.0670077935801218,-0.0536688503379692,-0.197901072135182,0.0521350363851166,0.107005841952312,-0.00673209177383708,-0.00234913602670412,1,0.574249639521122,0.456665004845078,0.462946456668045,0.505257142534823,0.571007656000427,0.447864920243995,0.354466304701351,0.268087308930215,0.140880478882197,0.16681626098954,0.331698619208188,0.0581254867984211,0.129770408446318,0.222915931840922,0.380723533724136,0.395763241550679,0.212202729935886,0.121954116266771,0.067156650672525,-0.0938500053652918,0.00876320939918011,-0.116113894684622,0.089991477780525,0.0155076512361336,-0.00385029347949428,0.300208813750369,-0.135821893204004,0.108180662068851,0.125474965580951,0.101702885576642,0.0823587235356739,0.0286564298071708,0.0776462683288224,-0.0346899640165538,-0.0615666800765731,-0.0580448065335249,-0.14150314700666,-0.169264290795741,-0.0928382168981141,-0.267784589866053,-0.159920002587084,-0.383547813937403,-0.236502024431778,-0.1748012981468,-0.189436952098873,-0.096104793798323,-0.000740651800204258,0.0243725089745766,-0.0295628793436724,-0.0753009105457578,-0.342689768832363,-0.457731780347476,-0.382676200063777,-0.200309034525895,-0.263146588894079,-0.237103708188194,-0.226004287404817,-0.224227436639896,-0.236641004394867,0.276737954349284,0.243421931205783,0.202330410096712,0.0198024575903676,0.0218114103358839,-0.0832965828931353,-0.091389352800895
